,index,player,x,y,endx,endy,team,outcome,minute,beginning,end,progressive
7616,11448,Jordi Alba,88.3,90.3,84.6,93.0,65,Successful,44,59.45569779255812,63.735076684663994,False
7617,11449,Gavi,84.7,93.0,77.7,78.7,65,Successful,44,63.67958856651007,57.33218991107875,False
7618,11451,Eric García,32.6,59.8,30.8,41.9,65,Successful,44,89.61473093191766,89.22023313128027,False
7619,11452,Óscar Mingueza,32.0,41.5,32.0,52.2,65,Successful,44,88.01278316244749,88.84165689585038,False
7620,11453,Gerard Piqué,32.9,49.7,40.8,58.2,65,Successful,44,87.63846187605074,81.26426028704131,False
7621,11454,Nicolás González Iglesias,40.8,58.2,43.4,80.9,65,Successful,44,81.26426028704131,86.83530388039188,False
7622,11455,Jordi Alba,54.2,75.4,78.3,8.9,65,Successful,44,74.71813702174325,52.02018838874,True
7623,11456,Sergiño Dest,81.9,13.1,93.7,11.1,65,Successful,45,46.63925385337976,39.07556781417257,False
7624,11457,Óscar Mingueza,93.7,11.1,100.0,48.4,65,Unsuccessful,45,39.07556781417257,21.692394980729997,True
7625,11460,Gerard Piqué,29.4,13.8,44.4,8.9,65,Unsuccessful,45,94.31224734889949,81.74698771208637,False
7626,11463,Óscar Mingueza,28.3,0.0,32.1,11.3,65,Successful,45,100.04444012537628,92.46675078102399,False
7627,11464,Sergio Busquets,32.9,19.5,28.5,49.9,65,Successful,45,89.4799418864362,92.03401545081036,False
7628,11465,Eric García,37.1,64.2,56.4,58.7,65,Successful,45,86.36000231588696,66.29215639877768,False
7629,11466,Memphis Depay,56.4,58.7,38.8,36.1,65,Successful,46,66.29215639877768,81.2936036844228,False
7630,11467,Gerard Piqué,42.6,27.9,63.5,38.2,65,Successful,46,78.34009190701784,56.52866529469805,True
7631,11468,Memphis Depay,64.2,32.8,68.0,5.8,65,Successful,46,56.26259858911602,62.2385732484285,False
7632,11469,Sergiño Dest,75.4,20.9,75.9,33.1,65,Unsuccessful,46,48.517728718479795,44.636532123362805,False
7633,11470,Memphis Depay,74.8,39.5,85.8,47.0,65,Unsuccessful,46,45.20276540212999,34.909024621149186,False
7634,11471,Memphis Depay,74.9,67.8,75.5,82.7,65,Successful,46,52.97971309850592,61.67284653719172,False
7635,11472,Jordi Alba,75.4,81.7,73.3,72.3,65,Successful,46,61.05775953963591,56.781863301586014,False
7636,11473,Philippe Coutinho,73.3,72.3,69.5,77.5,65,Successful,46,56.781863301586014,62.90071541723512,False
7637,11474,Memphis Depay,70.3,77.8,73.9,75.7,65,Successful,46,62.441412540076314,58.30694641292751,False
7638,11475,Philippe Coutinho,75.3,79.7,79.7,77.0,65,Successful,46,59.78444613777065,54.709140004207704,False
7639,11476,Gavi,79.7,77.0,77.8,90.9,65,Successful,46,54.709140004207704,66.11845430740196,False
7640,11477,Jordi Alba,77.8,90.9,73.0,84.2,65,Successful,46,66.11845430740196,64.51852447165852,False
7641,11478,Gavi,73.0,84.2,76.1,92.1,65,Successful,46,64.51852447165852,68.12943563541386,False
7642,11479,Jordi Alba,76.1,92.1,78.4,87.7,65,Successful,46,68.12943563541386,63.29178461696273,False
7643,11480,Philippe Coutinho,78.4,87.7,75.6,87.7,65,Successful,46,63.29178461696273,65.16632565980686,False
7644,11481,Jordi Alba,76.1,88.0,100.0,88.2,65,Unsuccessful,46,65.04775169058497,52.18467207906935,False
7645,11483,Sergio Busquets,37.6,73.9,39.1,71.2,65,Successful,47,89.10089786304064,86.70784278253036,False
7646,11484,Nicolás González Iglesias,41.9,62.7,38.9,64.9,65,Successful,47,81.33203550877107,84.8364308537317,False
7647,11485,Sergio Busquets,39.7,59.1,37.5,24.3,65,Successful,47,82.54029319065931,83.98059299623931,False
7648,11486,Óscar Mingueza,41.2,15.9,35.0,42.5,65,Successful,47,82.40297324732889,85.03675675847474,False
7649,11487,Gerard Piqué,35.0,42.5,39.8,69.3,65,Successful,47,85.03675675847474,85.38460048509918,False
7650,11488,Eric García,42.5,72.7,58.1,84.2,65,Successful,47,84.1162291118664,76.06083091841687,False
7651,11489,Gavi,58.1,84.2,52.8,91.4,65,Successful,47,76.06083091841687,84.60378242135513,False
7652,11490,Jordi Alba,52.8,91.4,42.1,74.4,65,Successful,47,84.60378242135513,85.15732499321477,False
7653,11491,Eric García,41.9,73.0,45.4,37.6,65,Successful,47,84.78567095918979,74.63859591391038,False
7654,11492,Gerard Piqué,51.2,26.4,63.7,30.6,65,Successful,47,70.13130542061798,57.079330759916935,False
7655,11493,Memphis Depay,63.7,30.6,65.9,32.5,65,Unsuccessful,47,57.079330759916935,54.61739649598834,False
7656,11494,Eric García,52.3,52.4,56.1,73.0,65,Successful,47,68.82623046484531,71.91807839479584,False
7657,11495,Gavi,57.1,71.1,59.5,61.7,65,Successful,47,70.16851145635056,64.27394495439034,False
7658,11496,Sergio Busquets,59.5,61.7,51.8,61.1,65,Successful,47,64.27394495439034,71.3894249871786,False
7659,11497,Eric García,54.0,64.8,68.2,85.0,65,Successful,47,70.50560261426038,68.61661606345798,False
7660,11498,Philippe Coutinho,72.8,80.6,91.9,88.2,65,Unsuccessful,47,62.25913587578935,55.79292069788066,False
7661,11500,Gavi,65.6,81.5,70.3,72.6,65,Successful,47,68.42229168918563,59.437782596594225,False
7662,11503,Eric García,41.0,89.2,52.3,78.1,65,Successful,48,93.06793217859737,77.68461881222048,False
7663,11504,Philippe Coutinho,59.4,73.3,55.1,68.2,65,Successful,48,69.14658342969665,70.76192479010165,False
7664,11505,Nicolás González Iglesias,55.7,59.2,58.2,20.0,65,Successful,48,67.10536491220356,64.95567719606963,False
7665,11506,Sergiño Dest,65.3,16.1,70.3,22.2,65,Successful,48,59.69338321790783,52.79138187242308,False
7666,11507,Memphis Depay,71.0,7.1,100.0,64.0,65,Unsuccessful,48,59.02042019504775,31.240998703626616,True
7667,11509,Jordi Alba,56.5,100.0,38.3,76.9,65,Successful,49,87.36274949885677,89.64652809785775,False
7668,11510,Eric García,35.3,69.3,37.7,45.7,65,Successful,49,89.62466178457802,82.49715146597487,False
7669,11511,Gerard Piqué,44.1,35.2,62.8,45.2,65,Successful,49,76.05162720152674,57.43587728937376,False
7670,11512,Memphis Depay,62.8,45.2,51.3,68.1,65,Successful,49,57.43587728937376,74.22465897530282,False
7671,11513,Eric García,51.7,67.9,55.6,52.2,65,Successful,49,73.77872322018048,65.54540411043325,False
7672,11514,Sergio Busquets,60.7,60.2,95.9,93.2,65,Successful,49,62.646069310053285,58.404195054807495,False
7673,11515,Jordi Alba,90.7,100.0,75.9,93.5,65,Successful,50,66.7719252380819,69.33296474260999,False
7674,11516,Gavi,75.6,92.4,81.0,96.0,65,Successful,50,68.68129294065453,68.24221567329127,False
7675,11517,Jordi Alba,79.7,94.5,70.3,93.5,65,Successful,50,67.7815609144552,73.02287312890394,False
7676,11518,Gavi,68.3,89.9,57.0,68.2,65,Successful,50,71.85332281808546,69.02347426781704,False
7677,11519,Eric García,56.9,68.2,56.9,38.6,65,Successful,50,69.11475963931294,63.115528992475376,False
7678,11520,Gerard Piqué,60.0,36.3,66.6,35.5,65,Successful,50,60.11397508067488,53.58927131432186,False
7679,11521,Nicolás González Iglesias,66.6,35.5,61.2,19.5,65,Successful,50,53.58927131432186,62.27110084140154,False
7680,11522,Óscar Mingueza,61.2,19.5,66.7,11.7,65,Successful,50,62.27110084140154,60.34716231936677,False
7681,11523,Memphis Depay,73.2,10.3,86.5,37.4,65,Successful,50,55.428602724586156,33.600744039381034,True
7682,11524,Memphis Depay,50.2,49.9,41.9,50.1,65,Successful,45,70.49858154601411,78.75036507851884,False
7683,11525,Sergio Busquets,42.5,52.4,39.8,84.2,65,Successful,45,78.4857311872674,91.57335857114775,False
7684,11526,Jordi Alba,39.8,84.2,35.6,66.3,65,Successful,45,91.57335857114775,88.40277144976848,False
7685,11527,Eric García,42.1,67.6,37.7,34.6,65,Successful,45,82.64484254930855,82.47696648155774,False
7686,11528,Gerard Piqué,40.5,30.7,41.0,63.1,65,Successful,45,80.04211391511346,82.30801905039387,False
7687,11529,Eric García,53.0,70.5,55.0,86.3,65,Successful,45,73.61555542139175,79.80407257778265,False
7688,11530,Jordi Alba,55.1,79.3,46.2,45.2,65,Successful,45,75.87160206559501,73.98297101360555,False
7689,11531,Gerard Piqué,46.2,45.2,42.8,66.9,65,Successful,45,73.98297101360555,81.75236999622703,False
7690,11532,Eric García,42.6,69.7,58.6,83.8,65,Successful,45,82.90265375728332,75.4214823508528,False
7691,11533,Gavi,60.7,87.7,66.7,93.2,65,Successful,45,76.10374498012565,75.30690539386146,False
7692,11535,Jordi Alba,38.3,86.6,36.0,69.1,65,Successful,46,94.05556868149807,88.89775025274824,False
7693,11536,Eric García,36.3,68.0,37.9,40.0,65,Successful,46,88.25922048148851,82.1,False
7694,11537,Gerard Piqué,38.4,46.3,37.2,69.6,65,Successful,46,81.84283719422244,87.93179174792243,False
7695,11538,Eric García,46.8,72.9,55.4,90.9,65,Successful,46,80.25366035265931,82.24335839446246,False
7696,11539,Jordi Alba,59.6,77.3,64.8,66.9,65,Successful,46,70.9890836678429,61.405618635431075,False
7697,11540,Memphis Depay,64.8,66.9,69.9,92.7,65,Successful,46,61.405618635431075,72.71382261991181,False
7698,11541,Philippe Coutinho,68.5,80.8,59.4,68.1,65,Successful,46,65.7030440695102,66.79797901134434,False
7699,11542,Eric García,59.4,68.1,56.4,43.0,65,Successful,46,66.79797901134434,63.67071540355111,False
7700,11543,Gerard Piqué,56.3,31.5,63.9,4.0,65,Successful,46,64.26460923400998,66.65740769036852,False
7701,11544,Óscar Mingueza,64.4,25.5,57.7,54.5,65,Successful,46,57.45963800790951,63.965146759778484,False
7702,11545,Eric García,67.1,63.4,73.8,77.9,65,Successful,46,57.844360139947966,59.75658959478863,False
7703,11546,Gavi,76.0,79.4,77.7,70.9,65,Successful,46,59.06233994687309,52.38415791057446,False
7704,11547,Memphis Depay,77.2,68.5,75.2,55.2,65,Successful,46,51.4207156698543,47.30835021431206,False
7705,11548,Sergio Busquets,75.2,55.2,77.0,54.0,65,Unsuccessful,46,47.30835021431206,45.221676218380054,False
7706,11556,Óscar Mingueza,59.5,0.0,56.3,25.5,65,Successful,47,72.5275809606249,65.3294726750492,False
7707,11557,Sergio Busquets,56.3,25.5,45.9,31.5,65,Successful,47,65.3294726750492,74.58592360492695,False
7708,11558,Gerard Piqué,54.2,42.8,83.2,92.1,65,Successful,47,65.85954752349882,63.78597024424728,False
7709,11559,Philippe Coutinho,83.8,90.0,75.5,79.3,65,Successful,47,61.72876152977638,59.36952079981781,False
7710,11560,Jordi Alba,74.9,80.9,79.6,91.2,65,Successful,47,60.883659548355006,65.21962894711992,False
7711,11561,Gavi,81.3,88.3,82.5,87.5,65,Unsuccessful,47,61.891679570035905,60.518592184551025,False
7712,11562,Jordi Alba,81.2,100.0,70.8,94.4,65,Successful,47,71.45236175242914,73.348483283569,False
7713,11563,Philippe Coutinho,68.8,94.5,54.7,94.1,65,Successful,48,74.77760359893864,84.79917452428413,False
7714,11564,Eric García,54.7,94.1,53.2,56.3,65,Successful,48,84.79917452428413,68.75994473528901,False
7715,11565,Gerard Piqué,63.4,42.2,66.1,75.3,65,Successful,48,56.64274004671737,64.43058280040621,False
7716,11566,Gavi,70.7,80.8,79.1,83.2,65,Successful,48,63.993202764043616,59.48991511172294,False
7717,11567,Philippe Coutinho,79.1,83.2,78.4,92.1,65,Successful,48,59.48991511172294,66.6706082168147,False
7718,11568,Jordi Alba,78.1,90.5,78.6,72.3,65,Successful,48,65.61905211141045,52.50952294584288,False
7719,11570,Gavi,41.7,80.3,47.5,78.7,65,Unsuccessful,49,88.06236426533187,82.18235820417908,False
7720,11572,Sergio Busquets,39.7,67.3,33.5,47.8,65,Successful,49,84.81379604757707,86.85096430092185,False
7721,11573,Gerard Piqué,33.5,47.8,33.6,66.6,65,Successful,49,86.85096430092185,90.40199112851442,False
7722,11574,Eric García,39.1,74.8,44.6,85.1,65,Successful,49,88.06730380794,87.85880718516499,False
7723,11575,Jordi Alba,44.6,85.1,39.1,73.9,65,Successful,49,87.85880718516499,87.71556304328213,False
7724,11576,Eric García,39.1,73.9,46.0,87.8,65,Successful,49,87.71556304328213,88.09562985755878,False
7725,11577,Jordi Alba,46.0,87.8,62.4,85.9,65,Successful,49,88.09562985755878,73.65168022523315,False
7726,11578,Gavi,62.6,87.2,65.2,92.1,65,Successful,49,74.3141978359452,75.6138214878735,False
7727,11579,Philippe Coutinho,65.2,92.1,57.8,92.3,65,Successful,49,75.6138214878735,81.26579846405251,False
7728,11580,Jordi Alba,58.2,90.6,65.7,76.9,65,Successful,49,79.87239823618668,65.6513518520373,False
7729,11581,Memphis Depay,62.5,76.0,59.1,83.9,65,Successful,49,67.83988502348747,75.07343071952953,False
7730,11582,Jordi Alba,59.1,85.6,73.9,94.7,65,Successful,49,76.08002365930231,71.53530596845168,False
7731,11583,Gavi,89.0,93.6,96.7,37.9,65,Successful,49,61.918979319753,23.39444378479642,True
7732,11587,Eric García,37.6,44.3,66.8,36.4,65,Unsuccessful,50,82.51212032180484,53.32166539034579,True
7733,11591,Gerard Piqué,53.3,73.9,59.5,74.8,65,Unsuccessful,50,74.82045174950497,69.79462730038753,False
7734,11593,Gerard Piqué,54.1,49.1,60.5,42.2,65,Unsuccessful,50,66.52533352039659,59.54065837728031,False
7735,11607,Memphis Depay,50.2,50.1,43.3,70.5,65,Successful,52,70.52694520536105,82.54174701325384,False
7736,11608,Eric García,43.3,70.5,59.0,75.6,65,Successful,52,82.54174701325384,70.62832293067703,False
7737,11609,Jordi Alba,62.2,74.7,55.1,69.0,65,Successful,53,67.41609600088098,71.08452714902168,False
7738,11610,Eric García,55.1,69.0,65.9,53.3,65,Successful,53,71.08452714902168,55.710860700585116,False
7739,11611,Sergio Busquets,67.9,53.3,77.4,66.3,65,Successful,53,53.77080992508853,50.06445845108084,False
7740,11612,Memphis Depay,78.2,67.2,89.1,76.3,65,Successful,53,49.8706326408639,47.67074574621211,False
7741,11613,Memphis Depay,99.5,0.5,91.9,50.3,65,Unsuccessful,53,44.50280890011326,29.928247526375472,True
7742,11614,Sergiño Dest,74.1,21.9,84.2,5.5,65,Successful,53,49.33984191300171,49.71810535408605,False
7743,11615,Memphis Depay,84.2,5.5,95.4,14.0,65,Unsuccessful,53,49.71810535408605,35.793295461580506,True
7744,11616,Óscar Mingueza,94.0,0.0,84.2,8.5,65,Successful,54,47.70744176750625,47.685322689481715,False
7745,11617,Sergiño Dest,84.2,8.5,73.9,73.5,65,Successful,54,47.685322689481715,56.98648962692824,False
7746,11618,Gavi,73.9,73.5,63.4,64.9,65,Successful,54,56.98648962692824,61.83502243874421,False
7747,11619,Eric García,63.4,64.9,59.9,34.5,65,Successful,54,61.83502243874421,60.35113917731794,False
7748,11620,Gerard Piqué,59.9,34.5,63.2,59.6,65,Successful,54,60.35113917731794,60.08660416432268,False
7749,11621,Eric García,63.2,59.6,70.9,58.5,65,Successful,54,60.08660416432268,52.46961025203065,False
7750,11622,Memphis Depay,69.1,57.1,77.3,57.6,65,Successful,54,53.69562365779915,46.18495426001849,False
7751,11624,Marc-André ter Stegen,4.7,54.3,13.9,38.8,65,Successful,55,116.18338951846775,106.10678583389472,False
7752,11625,Gerard Piqué,30.0,38.2,31.6,63.9,65,Successful,55,90.01799820035991,91.57384997912887,False
7753,11626,Eric García,33.0,68.2,39.8,87.5,65,Successful,55,91.45621903402743,93.21099720526544,False
7754,11627,Jordi Alba,53.8,89.1,76.3,40.0,65,Unsuccessful,55,82.42117446384758,43.7,True
7755,11630,Gerard Piqué,39.4,32.5,40.1,55.1,65,Successful,55,80.94819330905415,81.31432838067349,False
7756,11631,Eric García,44.4,54.9,54.3,43.3,65,Successful,55,77.05433148110494,65.78282450609734,False
7757,11632,Sergio Busquets,59.8,40.7,70.1,30.9,65,Successful,55,60.20406962988466,50.7229730989815,False
7758,11634,Jordi Alba,13.9,89.9,4.9,70.0,65,Successful,56,117.248539436532,118.94540764569264,False
7759,11635,Marc-André ter Stegen,3.8,58.7,14.3,23.6,65,Successful,56,117.69507211434131,106.96471380787217,False
7760,11636,Óscar Mingueza,21.7,22.8,27.7,33.6,65,Successful,56,99.79343665792855,92.5216190952147,False
7761,11637,Sergio Busquets,34.4,39.5,67.8,91.4,65,Successful,56,85.60146026791833,73.2584466119778,False
7762,11638,Philippe Coutinho,66.3,56.1,66.1,45.8,65,Successful,56,56.061573292229326,54.21116121242931,False
7763,11639,Sergio Busquets,65.1,40.4,84.5,3.5,65,Successful,56,54.90145717556138,50.91659847240387,False
7764,11640,Sergiño Dest,85.9,14.1,75.0,20.1,65,Successful,56,42.820789343495285,49.20376001892538,False
7765,11641,Óscar Mingueza,80.5,17.1,88.4,23.9,65,Successful,56,45.65807705105417,35.465053221446034,False
7766,11642,Sergiño Dest,86.4,26.8,81.5,37.0,65,Successful,56,36.09986149557917,38.616706229299254,False
7767,11645,Eric García,43.1,63.4,45.3,40.9,65,Successful,57,80.38140332191271,74.70542149000968,False
7768,11646,Sergiño Dest,45.3,40.9,40.2,23.9,65,Successful,57,74.70542149000968,81.40792344729105,False
7769,11647,Óscar Mingueza,46.4,15.9,55.5,28.0,65,Successful,57,77.44527099829918,65.60678318588711,False
7770,11648,Sergio Busquets,56.3,28.6,46.9,17.4,65,Successful,57,64.71205451845893,76.51385495451133,False
7771,11649,Óscar Mingueza,53.5,15.2,60.5,4.9,65,Successful,57,70.97386843057097,69.08154601628426,False
7772,11650,Nicolás González Iglesias,65.6,23.6,68.3,14.1,65,Successful,57,56.81830690895322,57.8247351917845,False
7773,11651,Óscar Mingueza,72.6,13.1,80.6,3.5,65,Successful,57,54.50110090631198,53.708565424892896,False
7774,11652,Sergiño Dest,80.1,5.2,68.8,21.2,65,Successful,57,52.94383816838368,54.5424605238891,False
7775,11653,Nicolás González Iglesias,68.6,22.7,61.5,44.5,65,Successful,57,54.23329235810786,58.67282164682384,False
7776,11654,Gerard Piqué,61.8,45.2,63.5,64.6,65,Successful,58,58.431840635051024,61.623128774835834,False
7777,11655,Eric García,62.8,63.0,69.1,50.7,65,Successful,58,61.650952952894414,52.0124984979572,False
7778,11656,Sergio Busquets,69.1,50.7,72.9,72.3,65,Successful,58,52.0124984979572,57.11129485487086,False
7779,11657,Gavi,85.6,59.6,91.2,51.6,65,Successful,58,39.591918367262785,31.048349392520045,False
7780,11658,Jordi Alba,85.3,100.0,72.8,94.5,65,Successful,58,69.31154305020196,72.09778082576467,False
7781,11659,Gavi,68.2,90.6,56.5,75.3,65,Successful,58,72.41270606737466,72.65218510134434,False
7782,11660,Eric García,56.5,75.3,57.5,48.5,65,Successful,58,72.65218510134434,63.075351762792415,False
7783,11661,Gerard Piqué,63.5,41.5,77.4,4.1,65,Successful,58,56.519907997094265,55.709693949976064,False
7784,11662,Sergiño Dest,97.6,9.5,100.0,41.0,65,Unsuccessful,58,37.84190798572398,20.024984394500787,True
7785,11665,Sergio Busquets,43.0,59.0,57.4,69.7,65,Successful,59,79.30952023559341,69.28816637781664,False
7786,11666,Gavi,55.7,69.9,42.5,68.4,65,Successful,59,70.91191719309245,82.53974800058454,False
7787,11667,Eric García,42.5,67.8,42.3,46.7,65,Successful,59,82.33522939787075,77.98833246069569,False
7788,11668,Gerard Piqué,44.0,44.9,48.2,69.0,65,Successful,59,76.15779671182722,77.43539242491123,False
7789,11669,Eric García,52.5,71.4,56.4,85.3,65,Successful,59,74.44602071299714,78.08360903544353,False
7790,11670,Jordi Alba,57.4,86.3,65.6,96.5,65,Successful,59,77.86173643067562,78.43220002014479,False
7791,11671,Philippe Coutinho,64.9,93.3,60.5,83.5,65,Successful,59,76.66094181524252,73.70549504616328,False
7792,11672,Jordi Alba,60.5,83.5,68.8,92.9,65,Successful,59,73.70549504616328,73.61963053425357,False
7793,11673,Gavi,68.8,92.9,65.3,87.7,65,Successful,59,73.61963053425357,72.5767180299578,False
7794,11674,Jordi Alba,65.3,87.7,68.5,82.9,65,Unsuccessful,59,72.5767180299578,67.02730786776387,False
7795,11676,Jordi Alba,69.4,93.6,63.9,85.7,65,Successful,59,73.71105751513811,72.35813706833531,False
7796,11677,Gavi,63.7,85.4,54.7,78.2,65,Successful,59,72.32461545006652,75.65269327657806,False
7797,11678,Sergio Busquets,54.5,72.6,62.8,48.7,65,Successful,59,73.16426723476427,57.85784302927305,False
7798,11679,Nicolás González Iglesias,62.8,48.7,54.4,37.3,65,Successful,59,57.85784302927305,65.65554051258735,False
